,word,x,y
937,respectively,14.314712524414062,-8.502694129943848
938,occurs,43.17417526245117,-8.2893705368042
939,buried,10.658721923828125,11.343138694763184
940,approximately,40.39820861816406,15.398346900939941
941,major,9.056861877441406,-15.442389488220215
942,features,38.153873443603516,-15.350470542907715
943,human,37.569725036621094,-3.5820021629333496
944,present,-37.82728576660156,29.050668716430664
945,end,51.74470901489258,-6.652124881744385
946,During,4.716422080993652,12.092591285705566
947,rapidly,21.08525276184082,8.722882270812988
948,visible,39.67390823364258,22.538705825805664
949,BMI,35.625823974609375,13.66850471496582
950,chart,4.102346897125244,7.192485809326172
951,pattern,35.09527587890625,-12.468379020690918
952,amount,37.892860412597656,18.757511138916016
953,required,53.11735534667969,12.695937156677246
954,trimester,42.23073196411133,14.430397987365723
955,kilograms,39.334556579589844,15.320907592773438
956,second,41.940250396728516,17.10238265991211
957,third,41.42520523071289,16.147323608398438
958,undergoes,42.219337463378906,13.533589363098145
959,rapid,43.056819915771484,13.41954517364502
960,bulk,32.234676361083984,-8.413957595825195
961,her,-37.05683898925781,23.464380264282227
962,greatly,-48.267730712890625,3.3147945404052734
963,depends,38.27839660644531,19.65471076965332
964,strongly,15.931382179260254,-15.899117469787598
965,recommended,38.08563232421875,13.11742877960205
966,Maternal,32.8841438293457,15.70715618133545
967,determined,7.178317070007324,-0.9396578073501587
968,Body,-36.10612869262695,-26.052278518676758
969,Mass,33.4204216003418,17.32181739807129
970,While,-14.991332054138184,7.234544277191162
971,managed,26.84145736694336,31.797365188598633
972,within,42.245208740234375,-29.688064575195312
973,total,38.615638732910156,15.925459861755371
974,underweight,37.00593566894531,11.981141090393066
975,larger,23.47248077392578,4.40280294418335
976,overweight,36.48672866821289,12.33710765838623
977,milk,32.49242401123047,11.495645523071289
978,emphasized,2.8728187084198,15.02973461151123
979,Women,-36.336097717285156,31.31684112548828
980,having,22.309534072875977,17.1146297454834
981,classified,37.04803466796875,12.925538063049316
982,Their,-39.29250717163086,15.033446311950684
983,likely,39.09363555908203,-4.6814703941345215
984,either,25.261701583862305,-4.517776966094971
985,advised,-19.204927444458008,-6.953903675079346
986,kilogram,40.27655029296875,15.99234676361084
987,per,-25.800228118896484,29.257719039916992
988,week,40.24117660522461,16.23265266418457
989,steady,36.444881439208984,8.976978302001953
990,engage,18.10016441345215,-11.52481746673584
991,physical,25.52193832397461,-18.867116928100586
992,activities,17.274293899536133,-10.915641784667969
993,walking,22.94772720336914,-7.097039699554443
994,usually,28.552444458007812,20.127849578857422
995,adequate,25.522811889648438,-18.446062088012695
996,activity,25.550060272216797,-20.3867130279541
997,loss,38.63978958129883,-1.2022016048431396
998,sufficient,-1.7801982164382935,-42.37874221801758
999,proper,14.90864372253418,31.42998695373535
1000,essential,15.1339750289917,31.557493209838867
1001,eat,25.797330856323242,0.2823035418987274
1002,intake,22.847774505615234,-8.942566871643066
1003,needed,23.71830177307129,43.83304977416992
1004,provide,-16.437511444091797,-33.802337646484375
1005,products,31.932415008544922,11.378887176513672
1006,balanced,33.15066909790039,8.6123046875
1007,appropriate,30.560935974121094,21.680618286132812
1008,enough,20.350149154663086,-23.52411460876465
1009,exercise,30.819656372070312,3.3984761238098145
1010,balance,37.40656661987305,-9.512322425842285
1011,very,7.695001125335693,-8.448917388916016
1012,seek,25.31073570251465,-8.18093204498291
1013,themselves,0.5702309012413025,-19.13249969482422
1014,above,-3.746084213256836,53.38785171508789
1015,category,37.04249572753906,12.456472396850586
1016,corresponding,39.3889045715332,18.11719512939453
1017,Diet,30.688243865966797,3.7290592193603516
1018,reduce,30.116945266723633,3.530566453933716
1019,pressure,39.53128433227539,-17.18112564086914
1020,section,-1.2576011419296265,-1.8950786590576172
1021,serious,16.492389678955078,-4.115475177764893
1022,breathing,17.5765380859375,-4.593213081359863
1023,problems,24.44407081604004,10.029853820800781
1024,help,27.176700592041016,-9.755224227905273
1025,giving,0.18873640894889832,-41.506343841552734
1026,control,18.022388458251953,38.19587326049805
1027,care,3.7517099380493164,10.215256690979004
1028,session,2.7307536602020264,10.151997566223145
1029,encouraged,22.728641510009766,-8.500933647155762
1030,estimated,14.261396408081055,34.4449577331543
1031,them,16.1619873046875,4.083039283752441
1032,available,5.9183807373046875,15.330116271972656
1033,record,-33.605648040771484,22.980892181396484
1034,level,40.987430572509766,-23.059139251708984
1035,done,10.83275318145752,18.860973358154297
1036,My,10.021592140197754,19.220144271850586
1037,Food,10.785948753356934,19.567588806152344
1038,Guide,10.811575889587402,19.460466384887695
1039,Canada,-13.820056915283203,33.982398986816406
1040,online,-43.958740234375,-10.571520805358887
1041,registered,0.05849779397249222,44.971168518066406
1042,according,17.611995697021484,-6.984029293060303
1043,column,37.800750732421875,17.319969177246094
1044,weekly,38.2939338684082,17.542821884155273
1045,vary,36.90647888183594,19.75213050842285
1046,depending,37.766815185546875,19.10986328125
1047,example,23.877098083496094,28.281871795654297
1048,needs,13.273635864257812,24.665143966674805
1049,Weight,33.706077575683594,15.475321769714355
1050,Gain,33.74368667602539,15.37745475769043
1051,kg,-13.56071949005127,52.16029357910156
1052,lb,-13.563565254211426,52.156192779541016
1053,good,-42.749507904052734,-23.076007843017578
1054,estimate,25.996957778930664,-5.931760787963867
1055,ultrasound,26.772987365722656,-0.8356609344482422
1056,date,43.8416748046875,15.734875679016113
1057,last,-3.1056253910064697,18.032024383544922
1058,Crown,-3.3050122261047363,32.601722717285156
1059,best,46.23963928222656,16.450288772583008
1060,measurement,43.706119537353516,15.233589172363281
1061,correct,44.247779846191406,15.1318359375
1062,age,34.870323181152344,18.080385208129883
1063,crown,37.25954055786133,-7.156646251678467
1064,effectively,35.55208206176758,1.7485027313232422
1065,observed,3.1847574710845947,-6.2391252517700195
1066,quite,36.8055534362793,-7.216495513916016
1067,need,0.3822845220565796,-32.80275344848633
1068,visit,14.740126609802246,-12.094232559204102
1069,doctor,-16.119962692260742,7.1457319259643555
1070,portion,-1.6535483598709106,-2.7020461559295654
1071,measured,39.04977035522461,-6.638338565826416
1072,centimetres,33.99404525756836,12.915377616882324
1073,using,48.561439514160156,9.227615356445312
1074,check,18.93006706237793,30.7341251373291
1075,Another,13.813283920288086,11.57649040222168
1076,look,-40.46004104614258,17.079593658447266
1077,How,-1.5381271839141846,19.778745651245117
1078,ways,33.92601013183594,6.055473327636719
1079,determine,34.704383850097656,6.861686706542969
1080,SGA,33.712562561035156,6.156922817230225
1081,Many,31.563087463378906,27.340028762817383
1082,standard,32.40602493286133,-10.710875511169434
1083,deviations,32.348880767822266,-11.24743938446045
1084,data,4.762399673461914,32.37117385864258
1085,reference,-23.40130615234375,-40.11371612548828
1086,Other,-17.83408546447754,20.545347213745117
1087,indicates,27.169708251953125,22.656476974487305
1088,weighing,26.76949691772461,22.427967071533203
1089,alcohol,30.922866821289062,4.765761375427246
1090,smoking,29.020320892333984,-44.573150634765625
1091,medical,-5.023983955383301,42.44630813598633
1092,genetic,14.64595890045166,8.188074111938477
1093,causes,31.651948928833008,-7.419765949249268
1094,individual,11.518380165100098,52.540348052978516
1095,finding,8.168911933898926,-3.5509707927703857
1096,case,-7.667420387268066,-18.86865234375
1097,education,-4.127678871154785,-24.363746643066406
1098,consistent,6.866429805755615,-2.3357815742492676
1099,helpful,32.97032165527344,6.416313171386719
1100,cells,45.59904479980469,-21.535049438476562
1101,receive,-27.603609085083008,1.7482879161834717
1102,oxygen,12.308626174926758,-12.872770309448242
1103,temperature,33.25716781616211,-5.777178764343262
1104,flow,39.976104736328125,-24.006900787353516
1105,necessary,-8.33508586883545,14.855682373046875
1106,monitor,28.3575382232666,-9.13672161102295
1107,sure,11.624361038208008,-13.370484352111816
1108,doesn,11.76675796508789,-13.28842544555664
1109,go,0.6837738156318665,14.992711067199707
1110,feed,5.903705596923828,-15.436812400817871
1111,cannot,32.92179489135742,0.3871232271194458
1112,controlled,47.049827575683594,-10.259092330932617
1113,keep,-8.150771141052246,13.887792587280273
1114,bodies,23.824148178100586,-30.170997619628906
1115,heat,32.26125717163086,-18.083206176757812
1116,prevent,22.52855110168457,-26.258480072021484
1117,beneficial,24.916418075561523,-18.242504119873047
1118,examination,7.467012882232666,-36.99959945678711
1119,show,16.846240997314453,7.661748886108398
1120,greater,19.72442626953125,-15.873407363891602
1121,LGA,33.104591369628906,5.252414703369141
1122,seems,1.6085110902786255,-40.459510803222656
1123,she,-27.704837799072266,28.371456146240234
1124,appearance,2.336282730102539,27.123374938964844
1125,delivery,-24.767093658447266,5.990373134613037
1126,expected,27.938690185546875,-14.420863151550293
1127,difficulty,17.59955406188965,-4.5472517013549805
1128,big,-6.606369972229004,1.3398739099502563
1129,bigger,15.108841896057129,4.997682571411133
1130,chance,28.977272033691406,-34.10863494873047
1131,injury,4.530350208282471,-25.336566925048828
1132,coming,-0.3157880902290344,-5.238833427429199
1133,To,16.30864715576172,33.2346305847168
1134,water,31.198331832885742,-19.47044563293457
1135,solution,-3.8343522548675537,-23.755678176879883
1136,offered,-0.5215079188346863,13.716742515563965
1137,detect,25.74729347229004,-1.4006216526031494
1138,possibility,1.6912038326263428,-7.196506977081299
1139,goal,25.47362518310547,-7.4050397872924805
1140,Most,-1.1742334365844727,15.800578117370605
1141,issues,25.736474990844727,-10.365052223205566
1142,addressed,-23.228755950927734,-2.6152355670928955
1143,reasonable,16.99663543701172,-31.897605895996094
1144,multiple,46.677886962890625,-2.2844226360321045
1145,carrying,10.957906723022461,-23.024253845214844
1146,wide,-4.790639877319336,37.32394027709961
1147,unknown,-20.221107482910156,-7.714796543121338
1148,information,-8.089061737060547,-3.422661066055298
1149,short,62.01605987548828,7.962924957275391
1150,meet,47.58083724975586,-5.395988941192627
1151,consumed,13.667303085327148,34.70991897583008
1152,like,27.700098037719727,40.509239196777344
1153,drink,13.610501289367676,31.91618537902832
1154,volume,30.338224411010742,-18.533170700073242
1155,regular,4.425405502319336,27.207700729370117
1156,meals,34.34821701049805,-9.904569625854492
1157,acid,35.32108688354492,-3.6863536834716797
1158,iron,8.215968132019043,2.6086888313293457
1159,content,-3.474874496459961,48.71940612792969
1160,predicted,37.320945739746094,6.0188679695129395
1161,addition,44.55738067626953,-4.08450174331665
1162,allow,26.92388916015625,-17.902273178100586
1163,Jump,-8.951430320739746,48.252525329589844
1164,c,-12.07668399810791,36.22683334350586
1165,g,-11.412420272827148,40.05447769165039
1166,h,-12.464208602905273,38.48809814453125
1167,j,-10.662240028381348,38.94586944580078
1168,l,-10.535317420959473,38.92409896850586
1169,Human,-2.758925199508667,-49.8106803894043
1170,Over,-8.086036682128906,-22.647409439086914
1171,Life,-33.669219970703125,-22.726755142211914
1172,Notes,-27.26529884338379,-46.436588287353516
1173,Columbia,-23.168560028076172,20.63052749633789
1174,verification,13.773724555969238,24.604446411132812
1175,Retrieved,-13.999512672424316,36.58870315551758
1176,January,-33.6878662109375,18.200368881225586
1177,Victoria,-36.643768310546875,35.42167663574219
1178,Problems,5.0756964683532715,12.592637062072754
1179,March,-30.192832946777344,-27.93695831298828
1180,o,49.088321685791016,21.398571014404297
1181,p,-9.072574615478516,42.839229583740234
1182,u,2.0353176593780518,46.63475036621094
1183,Guidelines,-12.832115173339844,44.130496978759766
1184,experience,8.003453254699707,46.25935745239258
1185,Journal,-25.25234603881836,6.071191787719727
1186,doi,-0.7695748805999756,17.197261810302734
1187,American,-37.09857177734375,3.1866049766540527
1188,origins,42.11259841918945,0.2516883611679077
1189,mechanisms,45.05202865600586,-8.027690887451172
1190,extended,2.389068126678467,18.043062210083008
1191,Outcomes,-25.167903900146484,-44.87433624267578
1192,de,-24.464113235473633,18.14999771118164
1193,Early,-14.921327590942383,10.667028427124023
1194,Ireland,-15.911272048950195,12.458697319030762
1195,York,-43.356197357177734,35.217384338378906
1196,X,-19.62186050415039,-19.684123992919922
1197,News,-10.91003704071045,-7.853326320648193
1198,Size,4.731577396392822,32.795589447021484
1199,Success,-47.78093719482422,10.667505264282227
1200,Boys,-12.431354522705078,-17.352664947509766
1201,Image,-16.17923927307129,34.97751235961914
1202,rotatable,5.2125654220581055,14.550403594970703
1203,version,5.545507907867432,14.323486328125
1204,photo,5.263981342315674,14.707271575927734
1205,here,4.87856388092041,15.275444984436035
1206,sketch,5.249992370605469,14.800846099853516
1207,Canadian,-18.812156677246094,27.9507999420166
1208,B,-16.67924690246582,-0.05504067614674568
1209,preventing,55.67680358886719,-9.668641090393066
1210,systematic,-26.93484115600586,-20.919597625732422
1211,Institute,-31.998600006103516,29.42774772644043
1212,Lee,-12.901089668273926,-0.7893595695495605
1213,et,-13.312758445739746,38.1246452331543
1214,al,-13.341954231262207,38.107025146484375
1215,Small,-7.843505382537842,39.609317779541016
1216,Age,-8.836645126342773,38.71741485595703
1217,Board,-6.446364402770996,5.524016380310059
1218,Conference,-45.566139221191406,27.579870223999023
1219,Statement,-8.671493530273438,38.13996505737305
1220,Children,-9.268709182739258,37.064300537109375
1221,Born,-41.774314880371094,25.9837589263916
1222,character,-10.364023208618164,34.65195083618164
1223,title,-10.52612590789795,33.97611618041992
1224,G,40.51970291137695,0.31038764119148254
1225,Large,0.7069357633590698,40.40362548828125
1226,Labor,-13.996597290039062,24.305532455444336
1227,Big,-15.745038986206055,-6.455328464508057
1228,Lewis,-16.558307647705078,33.922000885009766
1229,T,59.48529815673828,1.59278404712677
1230,target,49.90437698364258,8.630389213562012
1231,directions,52.443302154541016,5.960500717163086
1232,Special,-29.047239303588867,34.893741607666016
1233,issue,-24.666732788085938,-24.166959762573242
1234,Ministry,-33.215328216552734,-30.19365119934082
1235,Story,-22.715747833251953,2.3417601585388184
1236,Printer,-22.62287139892578,2.5373401641845703
1237,Alberta,-26.848346710205078,5.00643253326416
1238,experts,-8.984247207641602,-6.951632022857666
1239,Menage,-2.7080914974212646,-19.30690574645996
1240,Portrait,-28.75773811340332,16.7640380859375
1241,Louis,-11.970372200012207,-13.73603343963623
1242,August,-29.45484161376953,-35.55194854736328
1243,real,-35.46799850463867,-38.32025146484375
1244,estate,-35.4676399230957,-38.28668212890625
1245,prominent,-43.30731201171875,10.986763000488281
1246,figure,-43.48442077636719,10.554492950439453
1247,Minneapolis,-12.616530418395996,13.688545227050781
1248,Minnesota,-28.448728561401367,20.661924362182617
1249,history,-37.236549377441406,2.033905506134033
1250,Rhode,-15.789454460144043,6.523165225982666
1251,Island,-11.252899169921875,1.9865325689315796
1252,he,22.23484230041504,-41.0903205871582
1253,settled,-15.461628913879395,6.148878574371338
1254,earned,2.2223758697509766,22.250205993652344
1255,land,-3.6224067211151123,-14.686625480651855
1256,city,12.422566413879395,-3.863112688064575
1257,residential,-2.6665761470794678,-17.381986618041992
1258,housing,-19.768856048583984,-25.44142723083496
1259,enable,43.62250518798828,-6.069703578948975
1260,his,-17.975536346435547,-13.321202278137207
1261,properties,-0.7646875381469727,-18.45916175842285
1262,areas,19.239286422729492,6.580549716949463
1263,area,-11.547078132629395,15.540801048278809
1264,Lake,-11.675341606140137,14.104170799255371
1265,Calhoun,-11.690587043762207,14.085770606994629
1266,He,-19.81222915649414,-9.67534065246582
1267,built,-11.737503051757812,13.233695030212402
1268,tallest,12.764688491821289,-3.058321714401245
1269,legal,-17.35185432434082,-30.933279037475586
1270,battle,-0.47099417448043823,-11.404735565185547
1271,deal,-7.310527324676514,-15.414935111999512
1272,William,-20.227081298828125,8.616618156433105
1273,King,19.763256072998047,49.16257858276367
1274,financial,-2.9676551818847656,-18.07175636291504
1275,empire,-34.58897399902344,-35.95320510864258
1276,fled,-1.6763052940368652,-21.191450119018555
1277,country,0.9242951273918152,-21.250274658203125
1278,avoid,-2.168417453765869,-20.81096839904785
1279,prosecution,-2.021045684814453,-20.9659481048584
1280,charges,-1.290406346321106,-21.557254791259766
1281,eventually,14.749723434448242,-20.176475524902344
1282,dropped,-0.9434830546379089,-21.89291763305664
1283,witnesses,1.6905713081359863,-35.582096099853516
1284,died,-26.720478057861328,3.2989790439605713
1285,him,-29.80792999267578,-0.10541678220033646
1286,spent,-19.606040954589844,-15.077291488647461
1287,never,2.848421335220337,-11.203727722167969
1288,worked,-19.99614906311035,10.110373497009277
1289,Lyndale,-33.93520736694336,-35.48824691772461
1290,Farm,-33.96366500854492,-35.506561279296875
1291,Northwestern,-35.977622985839844,-35.883609771728516
1292,Guaranty,-36.00727844238281,-35.879276275634766
1293,Loan,-36.029842376708984,-35.879669189453125
1294,Company,-36.56573486328125,-35.73741149902344
1295,His,-32.77873611450195,-23.2207088470459
1296,father,-35.29789352416992,10.359074592590332
1297,John,-44.501258850097656,21.246946334838867
1298,Mary,-36.675315856933594,14.332648277282715
1299,family,-33.087764739990234,-17.573501586914062
1300,moved,-16.35993766784668,9.0756254196167
1301,Massachusetts,-35.21345520019531,16.518888473510742
1302,young,-49.74480438232422,-15.895038604736328
1303,school,-17.846261978149414,23.34317970275879
1304,leaving,28.611793518066406,-6.546233654022217
1305,brother,21.429821014404297,-35.58772277832031
1306,take,4.185816764831543,-36.37078857421875
1307,business,-27.07648277282715,-12.539387702941895
1308,weak,40.100677490234375,-24.144773483276367
1309,move,43.434715270996094,23.448944091796875
1310,falling,17.727569580078125,-8.049448013305664
1311,ill,1.1783418655395508,-13.764507293701172
1312,himself,-34.05562210083008,-26.27138328552246
1313,shortly,-20.37588119506836,-7.00909423828125
1314,brief,8.528711318969727,16.08966827392578
1315,classes,8.188336372375488,16.024442672729492
1316,clerk,-26.579906463623047,-12.172470092773438
1317,Northern,-10.499397277832031,3.8883631229400635
1318,camp,-29.85932731628418,27.47686004638672
1319,near,-4.824624538421631,0.5788344740867615
1320,entered,17.094520568847656,2.7117903232574463
1321,property,-3.9986255168914795,-17.733604431152344
1322,purchase,-3.0807993412017822,-16.740062713623047
1323,Thomas,-39.68510818481445,22.828554153442383
1324,head,-20.539094924926758,15.538860321044922
1325,system,-14.531551361083984,-24.340763092041016
1326,ensure,17.912763595581055,-22.821115493774414
1327,lines,13.971977233886719,-1.9930098056793213
1328,serve,4.893723487854004,-15.73165225982666
1329,day,45.602874755859375,27.635482788085938
1330,Park,-10.399537086486816,13.873124122619629
1331,surrounding,-3.7693636417388916,16.525686264038086
1332,companies,-12.788670539855957,14.60703182220459
1333,sold,20.95706558227539,36.04582214355469
1334,stating,1.6765129566192627,-12.359179496765137
1335,ever,31.256919860839844,38.12574768066406
1336,release,16.01856803894043,-20.514135360717773
1337,exchange,-4.954855918884277,-15.702957153320312
1338,remained,17.483112335205078,-18.686086654663086
1339,force,-22.949928283691406,-21.709917068481445
1340,thousands,1.2601463794708252,-24.84618377685547
1341,decades,-3.799581289291382,41.7755241394043
1342,payments,-0.18613727390766144,-18.668102264404297
1343,generated,16.277379989624023,-19.872713088989258
1344,significant,15.808972358703613,-21.712810516357422
1345,side,17.126596450805664,-20.56465721130371
1346,passed,-17.84592056274414,-38.23729705810547
1347,law,-40.6417121887207,13.314726829528809
1348,married,-34.12560272216797,15.001126289367676
1349,Bull,-9.366930961608887,-32.07107925415039
1350,daughter,-39.589088439941406,17.257596969604492
1351,local,-6.376573085784912,-27.89785385131836
1352,Benjamin,-38.32369613647461,9.412005424499512
1353,opened,-0.5408996343612671,31.445354461669922
1354,luxurious,-10.756505966186523,11.906527519226074
1355,hotel,-10.216200828552246,11.773569107055664
1356,room,-1.3262804746627808,2.7615203857421875
1357,music,10.333939552307129,32.07582473754883
1358,opening,-10.060956954956055,11.600013732910156
1359,celebrated,-9.64071273803711,12.19179916381836
1360,attended,-29.824554443359375,39.76683807373047
1361,leaders,-15.632301330566406,-7.1014485359191895
1362,specially,9.769878387451172,29.67603302001953
1363,guests,13.724615097045898,32.47527313232422
1364,back,6.608754634857178,8.261090278625488
1365,night,26.111083984375,34.19728469848633
1366,ended,-35.47037887573242,-1.137629508972168
1367,ran,-2.6970152854919434,1.438409447669983
1368,trouble,-3.2572195529937744,-16.62902069091797
1369,south,-12.134025573730469,3.7992076873779297
1370,placed,-0.2615131437778473,-22.7692813873291
1371,trust,-29.324254989624023,-12.71675968170166
1372,Remington,-5.217870712280273,-16.55893325805664
1373,Robert,-27.194412231445312,-30.334951400756836
1374,Innes,-5.209773540496826,-16.41153335571289
1375,advanced,-4.783713340759277,-14.827410697937012
1376,money,-19.054401397705078,-16.446197509765625
1377,seeing,27.38975715637207,28.762161254882812
1378,fair,16.048770904541016,38.46530532836914
1379,price,14.907914161682129,5.121501445770264
1380,declared,-11.24138355255127,3.8380300998687744
1381,promised,-3.5622644424438477,-14.055953979492188
1382,honor,-32.27777862548828,9.474868774414062
1383,previous,-3.880944013595581,-13.028573036193848
1384,agreement,-6.991815567016602,-16.657180786132812
1385,devised,-18.06363868713379,14.996984481811523
1386,plan,10.723004341125488,-1.6508152484893799
1387,without,4.991173267364502,24.169803619384766
1388,telling,-17.492769241333008,15.408390998840332
1389,negotiated,-6.812523365020752,-16.437564849853516
1390,separate,37.05453872680664,-35.963714599609375
1391,behind,-11.787625312805176,11.137173652648926
1392,agreed,-14.054340362548828,-22.77726173400879
1393,pay,29.26913070678711,27.143827438354492
1394,fee,0.7600342035293579,28.646774291992188
1395,keeping,-5.238648414611816,-15.533330917358398
1396,develop,31.262638092041016,-0.002225584350526333
1397,became,-19.684728622436523,13.47049331665039
1398,aware,-18.086841583251953,13.567155838012695
1399,scheme,-18.26125144958496,14.719391822814941
1400,retained,-18.440658569335938,13.51457405090332
1401,lawyer,-18.647890090942383,13.755706787109375
1402,claimed,2.895268440246582,-4.928370475769043
1403,asserted,-5.746705532073975,-17.51685905456543
1404,outright,-5.9070329666137695,-17.890302658081055
1405,trial,-1.6222747564315796,-9.797383308410645
1406,District,-18.202978134155273,36.52656173706055
1407,ordered,-20.81467056274414,4.5406084060668945
1408,return,8.242280006408691,11.896912574768066
1409,along,5.891909122467041,2.2210805416107178
1410,Supreme,-43.959815979003906,-8.428327560424805
1411,court,8.996927261352539,29.043968200683594
1412,decision,-24.658872604370117,-25.767627716064453
1413,paid,5.365067481994629,21.523061752319336
1414,maintained,-21.234519958496094,12.21347427368164
1415,recalled,-0.354179710149765,-11.24753189086914
1416,subsequent,33.56455993652344,-4.25217342376709
1417,threatened,-0.07140480726957321,-10.708297729492188
1418,Building,-17.2435302734375,-40.81208419799805
1419,mortgage,-1.0425852537155151,-19.21327018737793
1420,Among,7.709065914154053,9.387126922607422
1421,members,-8.735547065734863,6.056068420410156
1422,board,-6.382037162780762,4.562232971191406
1423,Henry,-32.794898986816406,5.594817161560059
1424,building,-9.787185668945312,-38.24026870727539
1425,cost,12.745141983032227,-3.0977251529693604
1426,various,39.89808654785156,-32.22488021850586
1427,library,-40.213417053222656,11.579251289367676
1428,center,-4.18115234375,1.0509053468704224
1429,western,35.23286819458008,-25.623218536376953
1430,Madison,-25.895328521728516,23.961528778076172
1431,contributed,-44.65312194824219,4.624756813049316
1432,funds,-0.6885678768157959,-24.052465438842773
1433,toward,40.9574089050293,-21.472551345825195
1434,Public,-18.838665008544922,31.109054565429688
1435,Library,-13.941683769226074,14.549899101257324
1436,Memorial,-29.43842124938965,12.39277172088623
1437,sponsored,-28.17624282836914,22.251842498779297
1438,First,-20.921371459960938,-32.15723419189453
1439,Baptist,-31.858993530273438,7.606825351715088
1440,Church,-32.070709228515625,7.484219074249268
1441,scientific,-49.448787689208984,9.347792625427246
1442,expedition,-27.92200469970703,20.293060302734375
1443,Academy,-29.876190185546875,20.14456558227539
1444,Natural,-28.017793655395508,20.051530838012695
1445,Sciences,-30.05276107788086,20.004703521728516
1446,led,2.5638363361358643,-30.94817543029785
1447,primarily,38.30808639526367,1.5270601511001587
1448,birds,20.809932708740234,6.96696662902832
1449,animals,37.06803894042969,23.529794692993164
1450,named,-38.186153411865234,33.44209671020508
1451,remain,-27.530406951904297,18.905553817749023
1452,Bell,-27.98578453063965,5.6063761711120605
1453,Museum,-28.30912208557129,19.26568603515625
1454,begun,-2.8915772438049316,-16.339874267578125
1455,Washington,-30.79044532775879,-27.03862762451172
1456,thousand,19.06593894958496,35.278907775878906
1457,acres,19.06450080871582,35.21308517456055
1458,planned,19.272354125976562,35.078155517578125
1459,mine,45.4393424987793,-27.798866271972656
1460,workers,-11.33166790008545,-31.82658576965332
1461,backed,0.13029925525188446,4.264642238616943
1462,security,19.006813049316406,29.457311630249023
1463,investors,-0.6232465505599976,-18.701473236083984
1464,England,-36.17597579956055,21.39830780029297
1465,fraudulent,0.1207391768693924,-18.241729736328125
1466,held,1.2176871299743652,13.31792163848877
1467,Paul,-10.248151779174805,16.837478637695312
1468,books,-28.62359046936035,-15.739084243774414
1469,arrest,-2.970569610595703,-22.448028564453125
1470,assistant,-35.9443473815918,13.369441032409668
1471,letter,-33.26215744018555,-10.822480201721191
1472,practice,-10.37999439239502,-43.75893783569336
1473,note,-11.347373008728027,22.32085418701172
1474,world,17.793495178222656,41.16084289550781
1475,others,5.732013702392578,-21.844486236572266
1476,appeared,9.660299301147461,4.671694755554199
1477,reluctant,2.2625677585601807,-16.967947006225586
1478,accounts,0.7860526442527771,-5.877476215362549
1479,rest,4.391485214233398,8.434991836547852
1480,Jersey,-43.446319580078125,34.42957305908203
1481,occasionally,23.160429000854492,12.224322319030762
1482,entirely,17.731027603149414,-4.842319488525391
1483,O,-34.379364013671875,33.664527893066406
1484,Hea,-34.239437103271484,33.60495376586914
1485,Jenna,-33.73491287231445,33.410888671875
1486,game,-26.516103744506836,28.36620330810547
1487,jpg,-26.37306022644043,24.37849998474121
1488,Garden,-26.30111312866211,24.372812271118164
1489,No,-19.967748641967773,-37.58938980102539
1490,Seattle,-34.61248016357422,29.41312599182129
1491,Storm,-34.59602355957031,29.48534393310547
1492,Position,-42.7186393737793,23.308454513549805
1493,Guard,-35.1756477355957,30.06513786315918
1494,WNBA,-34.400115966796875,30.58371353149414
1495,Personal,-41.69647216796875,26.017404556274414
1496,Australian,-32.04081726074219,30.34037208557129
1497,cm,34.368011474609375,-29.537954330444336
1498,ft,32.6185188293457,-27.739225387573242
1499,Career,-34.19053649902344,28.07547378540039
1500,Melbourne,-35.23174285888672,26.86528778076172
1501,career,-23.204679489135742,-15.875654220581055
1502,Sport,-32.32014083862305,29.34067726135254
1503,Dandenong,-33.31412124633789,28.418537139892578
1504,Rangers,-33.22571563720703,28.452817916870117
1505,Bulleen,-32.47752380371094,28.37543487548828
1506,Boomers,-32.72979736328125,28.35050392150879
1507,WNBL,-33.513450622558594,29.137832641601562
1508,Star,-31.920812606811523,26.9661865234375
1509,champion,-32.914859771728516,31.695053100585938
1510,Olympic,-34.229217529296875,31.187767028808594
1511,medal,-30.686540603637695,32.09714126586914
1512,basketball,-35.30876922607422,28.058496475219727
1513,player,-35.28679275512695,29.07835578918457
1514,Basketball,-34.18859100341797,29.605703353881836
1515,Association,-36.230018615722656,29.86846160888672
1516,She,-28.185285568237305,29.52679443359375
1517,member,-37.771018981933594,-17.042484283447266
1518,team,-30.599340438842773,29.256628036499023
1519,educated,-35.920318603515625,26.260177612304688
1520,School,-35.789146423339844,26.500699996948242
1521,graduated,-35.142459869384766,25.382131576538086
1522,brothers,9.71161937713623,-10.786511421203613
1523,Matthew,9.637690544128418,-10.838891983032227
1524,played,-33.50883102416992,26.05881690979004
1525,older,-30.652620315551758,5.970389366149902
1526,st,-16.62677574157715,48.853492736816406
1527,Her,-25.51407814025879,-11.249174118041992
1528,friend,-12.677306175231934,9.814681053161621
1529,Opals,-32.77467346191406,33.32920837402344
1530,plays,12.919645309448242,42.014305114746094
1531,junior,-28.929567337036133,24.06995391845703
1532,represented,11.93901538848877,-29.411378860473633
1533,Championships,-28.311708450317383,30.34044647216797
1534,awarded,-25.89752197265625,-2.833442211151123
1535,Year,-29.25916290283203,34.67991638183594
1536,Award,-25.5693359375,-3.251948118209839
1537,gold,-30.52315330505371,32.13953399658203
